DATE, OPEN, HIGH, LOW, CLOSE, VOL, p
20010307,53.60,54.05,53.54,53.90,2920800,0
20010308,54.37,56.08,54.06,55.94,4856800,0
20010309,55.80,57.16,54.92,55.56,6008200,0
20010312,55.37,55.76,52.99,53.37,5499600,0
20010313,53.89,53.89,50.83,51.41,9926000,0
20010314,50.12,52.51,49.88,51.32,11314000,0
20010315,52.22,52.47,51.56,52.15,4221600,0
20010316,52.65,52.65,50.36,50.60,6756800,0
20010319,50.60,51.86,50.23,51.54,4714400,0
20010320,51.54,52.27,50.23,50.24,5505000,0
20010321,50.23,50.50,48.70,49.47,8985600,0
20010322,48.21,49.40,47.02,48.60,13475400,0
20010323,48.81,49.38,47.49,48.57,7820400,0
20010326,48.45,50.83,48.45,49.65,5447400,0
20010327,49.65,50.74,49.05,50.31,6526400,0
20010328,49.47,50.10,48.91,50.04,4470600,0
20010329,49.65,49.65,47.99,49.07,4987000,0
20010330,49.19,50.24,48.71,49.60,3696200,0
20010402,49.45,50.65,48.45,48.71,4640600,0
20010403,48.38,48.69,47.02,47.69,6518000,0
20010404,47.69,48.69,46.38,47.08,8049800,0
20010405,48.21,49.57,48.20,49.28,5920400,0
20010406,48.85,49.12,48.10,48.69,3722600,0
20010409,49.55,50.22,49.19,49.92,3954400,0
20010410,50.36,53.37,50.24,51.83,7774400,0
20010411,52.99,53.08,50.72,50.99,4574400,0
20010412,50.60,51.67,50.31,51.42,3257600,0
20010416,51.42,52.85,51.42,52.74,4091600,0
20010417,52.26,52.82,51.65,51.98,3664400,0
20010418,52.79,55.97,51.98,55.37,6839600,0
20010419,55.25,55.61,54.43,55.61,3849400,0
20010420,54.67,54.94,53.53,53.70,4346000,0
20010423,53.75,55.70,52.99,55.51,5980200,0
20010424,55.47,57.13,55.14,55.42,6300200,0
20010425,55.42,56.04,54.69,55.87,3360200,0
20010426,56.01,56.65,55.13,56.24,2607000,0
20010427,56.08,57.12,55.99,56.79,3171000,0
20010430,56.79,58.19,56.49,56.81,5043400,0
20010501,56.81,56.81,55.56,56.09,3515800,0
20010502,56.56,56.56,55.22,55.63,4315800,0
20010503,55.73,56.71,55.06,56.21,4016800,0
20010504,55.73,57.28,55.42,57.28,4185400,0
20010507,56.92,57.62,56.11,56.28,2934200,0
20010508,56.27,56.63,55.26,55.54,3610000,0
20010509,55.54,56.38,55.51,55.81,2607800,0
20010510,56.01,56.78,55.99,56.35,2344000,0
20010511,56.35,56.69,55.58,56.03,2259800,0
20010514,56.03,56.51,55.97,56.47,1640800,0
20010515,56.47,57.16,56.24,56.40,2843200,0
20010516,56.66,60.24,56.40,60.21,7170600,0
20010517,59.97,60.93,58.87,59.35,8058800,0
20010518,59.41,59.69,58.53,59.03,3933200,0
20010521,59.06,59.42,58.65,59.06,2800000,0
20010522,59.15,59.21,57.82,58.06,4311600,0
20010523,57.86,58.10,57.63,57.88,2805600,0
20010524,57.99,58.28,56.62,57.08,5119800,0
20010525,57.22,57.62,56.98,56.98,2095000,0
20010528,56.98,56.98,56.98,56.98,0,0
20010529,57.10,57.92,56.62,57.46,3110800,0
20010530,56.97,57.33,55.99,56.30,3375000,0
20010531,56.31,57.28,56.31,56.89,3122800,0
20010601,56.64,57.47,55.58,57.29,4273800,0
20010604,57.12,58.08,56.87,57.58,2398000,0
20010605,57.67,58.47,57.13,58.29,3104800,0
20010606,58.51,58.53,57.99,58.33,3007600,0
20010607,58.27,59.06,58.01,58.44,2293800,0
20010608,58.29,58.29,57.50,57.63,1930800,0
20010611,57.65,57.99,57.12,57.74,1700200,0
20010612,57.74,58.74,57.53,58.57,4083600,0
20010613,58.72,59.49,58.40,58.51,2817000,0
20010614,58.51,58.72,57.63,57.94,2752800,0
20010615,58.03,58.89,57.46,57.99,5069200,0
20010618,58.06,59.31,58.06,58.65,3260600,0
20010619,58.65,59.01,57.69,57.74,3400400,0
20010620,57.74,57.74,56.14,56.90,6549400,0
20010621,56.47,56.90,55.42,55.81,7828600,0
20010622,56.06,56.60,55.90,56.03,2918400,0
20010625,56.13,56.94,55.51,55.51,3780800,0
20010626,55.17,55.97,55.01,55.17,4600200,0
20010627,55.60,56.08,54.69,54.84,3741000,0
20010628,55.58,56.59,55.44,55.58,2937800,0
20010629,55.58,56.42,54.74,54.74,4077400,0
20010702,52.42,56.33,52.42,56.26,11605600,0
20010703,55.67,56.38,55.42,56.05,2464200,0
20010704,56.05,56.05,56.05,56.05,0,0
20010705,55.72,56.24,55.34,55.87,2476000,0
20010706,55.60,55.74,54.55,54.98,3345600,0
20010709,54.69,55.17,54.10,55.10,3938200,0
20010710,54.98,55.37,53.49,53.56,3834200,0
20010711,53.31,53.97,52.78,53.61,3926200,0
20010712,53.74,54.69,53.56,54.47,3116000,0
20010713,54.22,54.46,53.44,53.85,2790400,0
20010716,53.42,53.97,52.80,52.80,3138800,0
20010717,52.80,54.69,52.80,54.15,4070400,0
20010718,54.15,54.58,53.74,54.58,3767200,0
20010719,55.05,55.65,54.28,55.01,4547400,0
20010720,55.01,55.01,53.83,54.22,3592600,0
20010723,54.81,54.98,53.26,53.41,2763200,0
20010724,53.49,53.49,51.23,51.37,5238200,0
20010725,51.49,53.01,51.47,52.95,3752200,0
20010726,52.97,53.69,52.14,53.47,3007400,0
20010727,53.47,53.83,53.13,53.49,2186200,0
20010730,53.49,53.74,52.29,52.42,2091400,0
20010731,52.85,54.06,52.70,53.67,3270200,0
20010801,53.49,53.97,53.02,53.26,3209200,0
20010802,53.56,53.97,53.33,53.40,2204000,0
20010803,53.51,53.74,52.77,53.60,2241200,0
20010806,53.31,53.52,52.39,52.47,1872200,0
20010807,52.68,53.19,52.54,53.19,2257000,0
20010808,53.19,53.38,51.63,51.90,2580200,0
20010809,51.66,52.01,51.15,51.58,3115400,0
20010810,51.69,52.76,51.49,52.71,3292200,0
20010813,52.42,53.07,52.26,53.01,2225800,0
20010814,52.90,53.23,52.14,52.35,2318600,0
20010815,52.47,53.49,52.17,52.60,2851600,0
20010816,52.78,52.78,51.58,52.31,3492400,0
20010817,53.21,53.21,52.04,52.14,4144400,0
20010820,52.14,52.53,51.69,52.10,2216400,0
20010821,52.41,53.49,51.60,51.69,3683600,0
20010822,52.35,53.24,51.65,52.98,4081000,0
20010823,52.99,52.99,52.10,52.28,2964800,0
20010824,52.33,53.95,51.87,53.37,2782400,0
20010827,53.78,53.81,53.26,53.33,1800600,0
20010828,53.10,53.17,52.30,52.74,2438800,0
20010829,52.78,53.07,51.24,51.50,3602200,0
20010830,51.18,51.94,49.74,50.27,3987600,0
20010831,50.40,51.02,49.99,50.22,2352200,0
20010903,50.22,50.22,50.22,50.22,0,0
20010904,50.22,51.91,50.20,50.44,4309400,0
20010905,50.68,51.28,49.92,50.66,4040600,0
20010906,50.66,50.74,49.69,50.13,3272000,0
20010907,49.60,49.84,48.62,48.62,4707600,0
20010910,48.62,50.13,48.44,49.31,5046200,0
20010911,49.31,49.31,49.31,49.31,0,0
20010917,49.01,49.01,45.56,46.05,7105000,0
20010918,46.08,46.90,45.04,45.42,6034800,0
20010919,45.59,45.98,42.70,44.60,6716200,0
20010920,44.60,44.77,43.18,43.58,6416200,0
20010921,43.58,44.38,41.42,41.97,12220600,0
20010924,41.97,44.62,41.97,44.22,6966000,0
20010925,43.90,45.35,43.67,44.93,5168800,0
20010926,45.11,45.32,44.71,45.05,4282800,0
20010927,45.05,46.56,44.24,46.47,4472800,0
20010928,47.28,47.65,46.70,47.47,4894000,0
20011001,47.28,47.35,45.93,46.73,5230600,0
20011002,46.73,47.13,46.46,46.90,4148000,0
20011003,46.75,48.15,46.37,48.05,4597800,0
20011004,48.05,48.49,47.67,48.07,4342600,0
20011005,47.96,48.24,47.10,48.12,3257200,0
20011008,47.96,48.13,47.13,47.50,3651000,0
20011009,47.51,48.15,47.01,47.49,2936400,0
20011010,47.56,49.65,47.28,49.13,4500200,0
20011011,49.88,51.63,49.83,51.21,6248400,0
20011012,50.88,51.38,50.10,50.41,4195200,0
20011015,50.03,51.14,49.99,51.05,2792800,0
20011016,51.05,51.51,50.61,51.24,3437600,0
20011017,51.77,51.91,49.69,49.77,4404600,0
20011018,49.77,50.13,48.92,49.67,4013800,0
20011019,49.42,49.59,48.81,49.29,4515800,0
20011022,48.73,52.10,48.73,51.81,6962200,0
20011023,52.10,52.10,51.07,51.33,4075000,0
20011024,51.53,51.74,51.14,51.48,3121200,0
20011025,51.40,52.53,51.15,52.44,3485800,0
20011026,52.40,53.07,51.91,52.99,2491400,0
20011029,52.40,52.71,51.27,51.40,4189600,0
20011030,51.28,51.33,50.17,50.83,4158000,0
20011031,51.33,51.62,50.33,50.36,3176400,0
20011101,50.48,51.42,49.88,51.27,3289200,0
20011102,51.38,52.74,51.15,52.20,3054600,0
20011105,53.02,53.64,52.92,53.31,3513400,0
20011106,53.31,53.31,51.90,52.77,6284600,0
20011107,52.77,54.13,52.73,53.29,3299000,0
20011108,53.31,54.54,53.31,53.74,3475200,0
20011109,53.63,54.26,53.38,53.81,2595200,0
20011112,53.56,54.13,52.92,53.53,3910000,0
20011113,53.82,54.97,53.79,54.72,3097200,0
20011114,55.47,55.90,54.76,55.42,3650800,0
20011115,55.42,55.96,55.15,55.30,2882000,0
20011116,55.85,56.21,55.00,55.49,4258600,0
20011119,55.85,56.78,55.63,56.31,3208200,0
20011120,55.94,56.74,55.94,56.33,3083600,0
20011121,56.32,56.40,55.69,55.94,2526400,0
20011122,55.94,55.94,55.94,55.94,0,0
20011123,56.03,56.97,55.98,56.86,1178800,0
20011126,56.85,56.86,56.28,56.72,2420000,0
20011127,56.65,56.69,55.92,56.37,2774200,0
20011128,55.89,56.17,55.42,55.57,2895800,0
20011129,55.57,56.15,55.35,55.88,2707600,0
20011130,55.87,56.06,55.55,55.56,2455800,0
20011203,55.48,55.48,54.65,55.22,2315200,0
20011204,55.53,56.54,55.31,56.47,2541200,0
20011205,56.74,57.94,56.74,57.64,3158000,0
20011206,57.32,58.03,57.22,57.63,2181200,0
20011207,57.37,57.60,56.92,57.37,2409200,0
20011210,57.11,57.22,55.82,56.06,3076000,0
20011211,56.40,56.58,55.89,56.17,2426600,0
20011212,56.19,56.49,55.83,56.26,3045600,0
20011213,56.13,56.18,55.65,55.79,2617400,0
20011214,55.78,56.24,55.26,56.16,2744200,0
20011217,55.92,57.37,55.92,56.88,3464400,0
20011218,56.98,58.15,56.98,57.95,3605600,0
20011219,57.42,58.13,57.25,58.10,2367200,0
20011220,58.05,58.08,57.29,57.46,3302000,0
20011221,57.47,57.88,57.17,57.81,4210000,0
20011224,57.81,58.14,57.63,57.92,929600,0
20011226,57.92,59.12,57.81,58.50,2089400,0
20011227,58.51,58.77,58.02,58.27,1653000,0
20011228,58.19,58.27,57.85,58.15,2044200,0
20011231,58.15,58.15,57.32,57.33,3447800,0
20020102,56.76,57.22,56.33,56.81,4287000,0
20020103,56.69,56.98,56.48,56.62,3695800,0
20020104,56.58,57.22,56.49,56.79,4065400,0
20020107,56.74,57.08,56.01,56.11,3521000,0
20020108,56.21,56.29,55.53,55.79,3065800,0
20020109,55.92,56.78,55.49,55.60,3140800,0
20020110,55.26,55.63,53.88,54.90,6459600,0
20020111,54.90,55.51,54.56,55.19,4191400,0
20020114,55.19,55.33,54.03,54.20,5101800,0
20020115,54.20,54.51,52.91,53.10,5943800,0
20020116,52.62,52.62,48.59,50.29,22779600,0
20020117,50.78,50.87,48.49,50.69,15854000,0
20020118,50.65,52.37,50.22,51.79,8667600,0
20020121,51.79,51.79,51.79,51.79,0,0
20020122,52.21,52.78,51.33,51.61,4692200,0
20020123,51.72,52.49,50.93,52.12,4060800,0
20020124,52.03,53.40,52.03,53.08,4580200,0
20020125,53.01,54.57,52.72,53.94,5438000,0
20020128,53.61,53.81,53.08,53.60,3059800,0
20020129,53.59,53.94,52.51,52.69,3756800,0
20020130,52.33,53.47,51.16,53.28,7653800,0
20020131,53.28,54.78,53.17,53.83,4525600,0
20020201,53.83,54.97,53.59,54.93,4746200,0
20020204,54.60,54.60,53.10,53.10,3363800,0
20020205,53.29,53.75,52.42,52.71,4725800,0
20020206,52.98,53.59,52.67,53.19,3949800,0
20020207,53.47,53.97,52.91,53.10,2598200,0
20020208,52.91,54.07,52.38,53.93,7498400,0
20020211,53.59,55.44,53.56,55.29,4416600,0
20020212,55.28,55.77,54.94,55.37,2706600,0
20020213,55.63,56.74,55.63,56.16,2968000,0
20020214,56.26,56.80,55.78,56.69,3168200,0
20020215,56.92,57.08,55.85,56.02,4486600,0
20020218,56.02,56.02,56.02,56.02,0,0
20020219,55.99,56.13,55.19,55.28,3964400,0
20020220,55.63,57.39,55.37,57.10,3624000,0
20020221,57.17,57.78,56.56,56.56,4535000,0
20020222,56.56,58.19,56.56,58.03,4747200,0
20020225,58.03,58.90,57.63,58.73,5658200,0
20020226,58.47,58.61,57.51,58.17,5105600,0
20020227,58.24,58.71,57.73,58.03,4093400,0
20020228,58.08,58.35,57.44,57.51,3455800,0
20020301,57.15,58.97,57.15,58.67,3850200,0
20020304,58.50,60.22,58.15,59.98,5199600,0
20020305,59.34,60.31,58.42,58.58,4847400,0
20020306,58.95,59.49,58.90,59.28,3747000,0
20020307,59.15,59.17,58.22,59.06,3769600,0
20020308,59.19,59.88,58.71,59.24,3139200,0
20020311,59.00,59.01,58.32,58.76,3187600,0
20020312,58.03,59.73,58.03,59.15,3821200,0
20020313,59.19,59.47,58.27,58.27,3308400,0
20020314,58.58,58.99,58.17,58.80,3033800,0
20020315,58.83,59.29,58.51,59.19,5668200,0
20020318,59.73,59.79,59.20,59.58,2578800,0
20020319,59.78,59.97,59.25,59.34,3806200,0
20020320,59.29,59.30,58.47,58.47,2752600,0
20020321,58.51,58.61,57.05,57.69,2802000,0
20020322,57.51,57.53,56.42,56.75,3768600,0
20020325,56.99,57.10,56.27,56.42,2450000,0
20020326,56.35,57.19,56.35,56.88,2819800,0
20020327,56.97,57.51,56.73,57.03,2440800,0
20020328,56.49,56.76,55.05,56.08,4141000,0
20020401,56.15,56.35,55.24,56.20,2370000,0
20020402,56.21,56.47,55.44,56.07,2408400,0
20020403,55.27,55.69,54.76,55.06,3654000,0
20020404,55.13,55.97,54.94,55.65,3048600,0
20020405,58.71,59.47,58.03,59.46,15237200,0
20020408,58.97,60.46,58.91,60.28,5231600,0
20020409,60.28,61.07,59.92,60.91,5830400,0
20020410,60.51,61.19,60.03,61.02,5183000,0
20020411,61.02,61.34,60.28,60.38,5051600,0
20020412,60.71,60.71,59.46,59.60,3803600,0
20020415,59.88,60.27,59.21,59.27,2929800,0
20020416,59.73,60.88,59.72,60.67,3754000,0
20020417,60.47,60.95,59.83,60.23,2379600,0
20020418,60.17,60.58,59.59,60.31,2331600,0
20020419,60.58,60.92,59.92,60.90,2415200,0
20020422,61.06,62.47,60.17,60.96,7387800,0
20020423,60.83,61.19,60.26,60.60,3782200,0
20020424,60.56,61.85,60.46,61.19,4755800,0
20020425,60.95,61.90,60.90,61.90,3454600,0
20020426,61.90,61.97,60.61,60.66,3666600,0
20020429,60.33,60.63,59.73,59.80,3056400,0
20020430,59.80,61.70,59.80,61.34,3116000,0
20020501,61.34,61.83,59.97,61.44,3874200,0
20020502,61.43,62.12,61.43,62.01,3714600,0
20020503,61.53,61.92,60.97,61.92,3572200,0
20020506,61.49,61.92,60.57,60.57,3217800,0
20020507,60.45,61.39,60.12,60.60,4415000,0
20020508,61.24,62.03,61.22,61.53,3936000,0
20020509,61.40,62.04,61.33,61.58,3004200,0
20020510,61.63,62.39,61.63,61.88,4127800,0
20020513,61.92,62.78,61.62,62.66,3922800,0
20020514,62.97,63.38,62.42,63.38,4717800,0
20020515,63.15,63.43,62.81,63.15,3493400,0
20020516,63.15,63.68,62.76,63.10,2618800,0
20020517,62.88,63.46,62.71,63.42,2933200,0
20020520,63.30,63.30,62.31,62.53,2666600,0
20020521,62.56,62.99,61.76,61.92,2843400,0
20020522,62.21,62.71,61.84,62.49,2089400,0
20020523,62.97,63.31,62.63,62.96,6152400,0
20020524,63.24,63.40,62.68,62.69,2980600,0
20020527,62.69,62.69,62.69,62.69,0,0
20020528,63.21,63.31,62.11,62.12,2714800,0
20020529,62.47,62.71,61.25,61.25,4740000,0
20020530,61.25,61.93,61.16,61.30,3245600,0
20020531,61.54,62.23,61.46,61.46,2961400,0
20020603,61.34,61.97,60.78,60.98,3623600,0
20020604,60.98,61.34,60.59,61.29,3229000,0
20020605,61.25,62.08,61.15,61.60,2892800,0
20020606,61.73,61.79,60.43,60.54,3202000,0
20020607,59.73,61.17,59.73,60.97,2961200,0
20020610,60.96,61.91,60.76,61.74,2967400,0
20020611,61.74,62.47,61.40,61.49,3389200,0
20020612,61.37,62.50,60.93,62.50,3430200,0
20020613,62.38,62.47,61.31,61.64,2358800,0
20020614,61.25,61.83,60.22,61.76,4126800,0
20020617,61.74,62.32,61.28,62.28,2909800,0
20020618,62.41,62.97,62.01,62.97,2182600,0
20020619,62.73,63.51,62.37,62.60,3921000,0
20020620,62.40,63.16,61.91,62.13,3165800,0
20020621,61.59,62.23,60.51,60.76,5587400,0
20020624,60.76,61.24,59.89,60.82,4076200,0
20020625,61.24,61.67,59.97,60.08,3504400,0
20020626,59.17,60.21,58.49,59.99,4717400,0
20020627,60.08,61.33,59.73,61.33,3947200,0
20020628,60.83,61.35,60.27,60.27,4014400,0
20020701,61.62,63.07,61.49,62.42,7480800,0
20020702,62.42,62.47,61.42,61.63,5736600,0
20020703,61.63,62.23,60.32,61.79,4477400,0
20020704,61.79,61.79,61.79,61.79,0,0
20020705,62.47,63.63,62.03,63.63,1833000,0
20020708,63.51,63.67,62.89,63.28,4487600,0
20020709,63.28,63.74,62.56,62.72,4564600,0
20020710,62.72,62.94,60.75,60.76,6210600,0
20020711,59.88,60.77,58.92,59.49,7696600,0
20020712,59.97,60.44,58.85,59.22,6010800,0
20020715,58.75,58.76,56.28,58.26,9856600,0
20020716,57.58,58.24,56.35,56.79,6432000,0
20020717,57.72,58.05,56.65,57.56,5661200,0
20020718,57.50,58.01,56.83,57.16,6325400,0
20020719,57.16,57.17,53.35,53.35,9727000,0
20020722,53.79,55.44,53.02,53.41,12608600,0
20020723,54.39,55.74,53.92,54.76,10135000,0
20020724,54.76,58.78,54.22,58.66,11071000,0
20020725,58.56,59.78,57.08,58.78,10389800,0
20020726,58.78,59.53,58.31,59.22,5789000,0
20020729,59.63,62.23,59.59,62.06,6632800,0
20020730,62.04,62.50,60.51,61.49,7853000,0
20020731,60.98,61.78,60.17,61.65,7425600,0
20020801,61.37,61.52,59.69,59.85,5790200,0
20020802,59.58,60.24,57.76,58.74,6358800,0
20020805,58.34,58.70,57.08,57.19,4950400,0
20020806,58.01,60.31,57.58,59.44,7741800,0
20020807,60.26,60.88,58.76,60.66,6282800,0
20020808,59.94,61.86,59.83,61.84,5526200,0
20020809,61.47,62.28,60.80,61.81,4169600,0
20020812,61.25,61.74,60.35,61.56,4786400,0
20020813,61.25,62.17,60.54,60.76,6027600,0
20020814,60.76,62.08,59.29,62.00,8334000,0
20020815,63.25,63.98,62.56,63.40,6155400,0
20020816,62.01,62.55,61.40,62.03,4568200,0
20020819,61.90,63.40,61.79,63.35,4467200,0
20020820,62.97,63.35,62.35,63.15,4478600,0
20020821,63.51,63.75,62.58,63.41,4123800,0
20020822,63.26,63.43,61.94,62.65,4742800,0
20020823,62.02,62.95,61.79,62.17,3203000,0
20020826,62.29,62.88,61.55,62.65,2829600,0
20020827,63.27,63.46,62.06,62.47,3979000,0
20020828,62.11,62.28,61.25,61.53,3087000,0
20020829,61.15,61.96,60.74,61.38,3817400,0
20020830,61.35,62.19,61.21,61.52,2891400,0
20020902,61.52,61.52,61.52,61.52,0,0
20020903,60.88,60.95,59.05,59.10,5086600,0
20020904,59.13,59.78,58.25,59.40,5602200,0
20020905,58.59,59.76,58.31,59.44,4726000,0
20020906,59.60,60.83,59.60,60.38,2982400,0
20020909,60.26,61.26,59.83,61.08,2770400,0
20020910,61.08,61.67,60.68,61.64,3130000,0
20020911,62.60,62.60,60.90,61.01,3480400,0
20020912,60.92,60.92,60.04,60.23,4624400,0
20020913,60.24,60.24,58.63,59.00,6484200,0
20020916,60.02,60.12,59.28,59.53,4111000,0
20020917,58.63,59.38,57.17,57.44,5560800,0
20020918,57.44,58.96,56.90,58.27,5877000,0
20020919,57.49,59.08,57.46,57.70,6402000,0
20020920,58.19,59.08,57.78,58.82,7759400,0
20020923,58.05,58.33,57.12,57.85,4712400,0
20020924,57.12,57.63,55.54,55.70,7701400,0
20020925,56.38,56.58,55.00,55.78,10163400,0
20020926,55.79,57.31,55.78,56.99,10742200,0
20020927,56.99,56.99,55.05,55.42,6098200,0
20020930,55.42,55.42,53.40,54.15,9548800,0
20021001,54.53,57.42,54.53,57.25,8194000,0
20021002,57.26,57.26,56.26,56.36,7531600,0
20021003,56.37,57.76,55.95,56.63,6002800,0
20021004,56.63,57.21,55.54,56.38,6564800,0
20021007,56.38,57.11,54.59,54.60,7135200,0
20021008,55.27,56.86,54.60,56.01,9842000,0
20021009,55.53,56.30,54.83,55.63,8268000,0
20021010,55.31,57.60,55.07,57.38,7862200,0
20021011,57.90,59.38,57.90,59.38,7082800,0
20021014,59.03,60.01,58.86,59.55,4810200,0
20021015,60.06,61.67,60.06,61.67,7960000,0
20021016,61.54,61.54,60.35,60.72,6082600,0
20021017,61.69,62.28,61.08,61.58,5205400,0
20021018,61.06,61.79,60.69,61.70,4869600,0
20021021,61.61,63.51,60.78,63.51,8997000,0
20021022,62.24,63.51,62.08,63.41,6616400,0
20021023,62.92,63.81,62.56,63.69,5557400,0
20021024,63.88,63.91,61.62,61.90,6542600,0
20021025,61.67,62.92,61.49,62.89,4409600,0
20021028,63.17,63.39,61.54,61.73,4039000,0
20021029,61.54,62.09,60.56,61.92,5026800,0
20021030,61.92,62.94,61.54,62.69,4005000,0
20021031,62.69,63.00,61.95,62.50,3923400,0
20021101,62.38,63.32,61.81,63.05,3834400,0
20021104,63.56,64.44,63.05,63.17,6080600,0
20021105,63.21,63.65,62.88,63.44,3343800,0
20021106,63.51,64.40,62.83,64.25,4764800,0
20021107,64.25,64.25,63.03,63.32,3916000,0
20021108,63.21,63.66,62.65,63.17,4199600,0
20021111,63.17,63.17,62.10,62.22,3246400,0
20021112,62.31,63.71,62.31,62.93,5242800,0
20021113,62.44,63.67,62.37,63.35,4947400,0
20021114,63.53,64.19,63.53,64.00,6005800,0
20021115,63.51,63.76,63.09,63.76,7480800,0
20021118,63.76,64.12,62.60,62.78,4322400,0
20021119,62.90,63.47,62.44,63.03,3734600,0
20021120,63.06,63.69,62.66,63.68,3757400,0
20021121,63.69,64.81,63.63,64.81,6488600,0
20021122,64.81,65.08,64.02,64.18,4577000,0
20021125,63.88,64.50,63.21,63.65,4967800,0
20021126,62.71,63.28,62.04,62.04,5330800,0
20021127,62.78,64.19,62.44,64.14,4127000,0
20021128,64.14,64.14,64.14,64.14,0,0
20021129,64.07,64.36,63.78,64.25,1588000,0
20021202,64.46,64.56,62.76,63.51,4538400,0
20021203,63.13,63.87,63.10,63.43,3117000,0
20021204,63.34,63.78,62.88,63.33,3522600,0
20021205,63.42,63.63,62.12,62.29,3771400,0
20021206,61.82,62.63,61.63,62.39,3184200,0
20021207,62.39,62.39,62.39,62.39,0,0
20021208,62.39,62.39,62.39,62.39,0,0
20021209,62.40,62.42,61.36,61.38,3277800,0
20021210,61.53,61.99,61.04,61.90,3715400,0
20021211,61.90,62.21,61.35,61.70,3180200,0
20021212,61.99,61.99,61.12,61.18,3134200,0
20021213,60.99,60.99,60.13,60.24,3490800,0
20021216,60.31,61.19,60.31,61.18,4889800,0
20021217,61.08,61.15,60.05,60.12,4177800,0
20021218,59.74,60.06,59.36,59.79,4440000,0
20021219,59.67,60.51,59.52,59.52,5632400,0
20021220,59.96,61.55,59.92,61.42,6973000,0
20021223,61.30,61.47,60.85,61.13,2425000,0
20021224,60.96,61.40,60.93,61.07,1021800,0
20021226,61.08,61.94,60.69,60.97,2062000,0
20021227,60.97,61.07,59.99,60.03,2322200,0
20021230,60.04,61.09,59.88,60.83,3033200,0
20021231,60.96,61.04,60.14,61.01,3104200,0
20030102,61.01,62.71,60.88,62.71,4358200,0
20030103,62.47,62.71,62.21,62.47,2754400,0
20030106,62.19,63.03,62.10,62.93,3824600,0
20030107,62.49,63.26,62.49,62.87,4320600,0
20030108,62.74,62.74,61.92,62.19,4605600,0
20030109,62.34,63.23,62.13,63.17,3804000,0
20030110,62.54,63.03,62.26,62.65,3984000,0
20030113,62.63,63.32,62.10,62.60,3172800,0
20030114,62.69,63.46,62.51,63.32,4068200,0
20030115,63.33,63.48,62.50,62.85,3286200,0
20030116,63.15,63.31,62.45,62.66,3131600,0
20030117,62.14,62.57,61.94,62.50,4052600,0
20030120,62.50,62.50,62.50,62.50,0,0
20030121,62.78,62.95,61.97,62.16,4441400,0
20030122,62.17,63.39,62.17,63.08,6220800,0
20030123,63.08,63.90,62.88,63.81,5275200,0
20030124,63.46,63.62,62.47,62.51,4780000,0
20030127,62.29,62.92,61.88,61.88,4903400,0
20030128,61.97,62.37,61.77,62.26,3648200,0
20030129,62.01,62.88,61.03,62.63,4736000,0
20030130,62.51,62.78,61.31,61.31,5023800,0
20030131,61.18,62.55,61.16,61.63,5861800,0
20030203,62.15,62.33,61.62,61.84,5096000,0
20030204,61.50,61.60,60.58,60.90,5291400,0
20030205,61.34,61.90,60.85,60.92,4242800,0
20030206,61.04,61.28,60.56,60.87,3813000,0
20030207,61.10,61.32,60.40,60.60,3598600,0
20030210,60.60,61.34,60.20,61.19,3698600,0
20030211,61.60,61.83,60.85,60.90,3663000,0
20030212,61.08,61.38,60.48,60.49,3754000,0
20030213,60.61,60.94,59.49,60.56,5132000,0
20030214,60.95,61.90,60.53,61.89,6224000,0
20030217,61.89,61.89,61.89,61.89,0,0
20030218,61.91,63.08,61.91,62.64,5251800,0
20030219,62.97,63.03,62.08,62.60,3434400,0
20030220,62.67,62.71,61.92,62.10,3551200,0
20030221,62.42,63.09,61.99,63.09,5295200,0
20030224,63.10,63.10,62.08,62.18,3945000,0
20030225,62.19,62.52,61.21,62.52,5993600,0
20030226,62.52,62.67,61.95,62.07,3870000,0
20030227,62.47,63.01,62.09,62.76,4367400,0
20030228,62.87,63.19,61.79,62.35,4763600,0
20030303,62.59,63.17,62.05,62.05,3150400,0
20030304,62.10,62.20,61.28,61.53,4286200,0
20030305,61.60,62.23,61.26,62.22,4691400,0
20030306,62.10,62.24,61.19,61.42,4685000,0
20030307,61.17,62.10,60.84,61.92,5674600,0
20030310,61.47,61.69,60.42,60.52,4439000,0
20030311,60.52,61.09,60.16,60.19,4989400,0
20030312,60.26,60.55,59.42,60.41,5866200,0
20030313,61.17,62.42,60.93,62.38,6831800,0
20030314,62.52,63.00,62.03,62.44,5838400,0
20030317,62.32,64.48,61.94,64.41,7795200,0
20030318,63.89,64.64,63.78,64.64,6156400,0
20030319,64.64,64.64,63.65,64.52,5885200,0
20030320,64.52,65.27,63.54,64.96,7166800,0
20030321,65.38,67.12,64.96,66.83,9234600,0
20030324,65.70,65.96,64.80,64.94,7008000,0
20030325,64.94,66.34,64.80,65.80,6462400,0
20030326,65.81,65.83,65.04,65.51,4827200,0
20030327,64.93,65.96,64.60,65.48,4418600,0
20030328,65.48,65.61,64.68,64.91,3907800,0
20030331,63.62,65.15,63.62,64.67,5498800,0
20030401,64.68,65.47,64.46,65.07,5949800,0
20030402,65.80,66.89,65.77,66.47,5502200,0
20030403,66.48,67.11,66.22,66.57,4681000,0
20030404,66.57,66.93,65.94,66.64,5309200,0
20030407,67.12,68.01,65.78,65.93,7657200,0
20030408,65.93,66.60,65.76,66.39,4860200,0
